Dili, East Timor,                    125.56,   8.56,       11,    24,   31,   24,   31,   24,   31,   24,   32,   23,   31,   22,   31,   21,   30,   20,   30,   21,   30,   22,   31,   23,   31,   24,   31,   189,   161,   236,   234,   267,   246,   273,   291,   288,   298,   270,   220
Batumi, Georgia,                      41.64,  41.62,        3,    4.1, 10.3,  3.8, 11.2,  5.5, 12.5,  9.3, 16.2, 13.1, 20.1, 17.3, 24.3, 19.9, 26.2, 20.3, 26.5, 16.9, 23.5, 13.4, 20.3,  9.1, 15.8,  6.4, 12.7,   99,   105,   126,   148,   199,   235,   214,   223,   201,   176,   125,   107
Tbilisi, Georgia,                     44.83,  41.72,      575,    -1,    7,    0,    8,    3,   13,    8,   19,   12,   23,   17,   28,   20,   31,   20,   31,   15,   26,   10,   20,    5,   13,    1,    8,    99,   102,   142,   171,   213,   249,   256,   248,   206,   164,   103,    93
Agartala, India,                      91.29,  23.83,       13,    10,   26,   13,   29,   19,   33,   22,   34,   24,   33,   25,   32,   25,   31,   25,   32,   24,   32,   22,   31,   17,   29,   11,   26,   251,   224,   225,   181,   143,    97,    92,   110,   108,   181,   212,   254
Ahmedabad, India,                     72.57,  23.02,       53,    12,   28,   14,   31,   20,   36,   24,   40,   27,   42,   28,   39,   26,   34,   25,   32,   25,   34,   21,   36,   17,   33,   13,   30,   287,   274,   278,   297,   330,   238,   130,   111,   221,   291,   274,   289
Allahabad, India,                     81.85,  25.44,       98,     9,   23,   11,   27,   16,   33,   22,   39,   26,   42,   28,   40,   27,   34,   26,   33,   25,   33,   20,   33,   14,   30,   10,   25,   225,   244,   263,   274,   292,   206,   143,   181,   184,   260,   257,   244
Amritsar, India,                      74.87,  31.63,      234,     4,   19,    7,   22,   11,   27,   17,   34,   21,   39,   25,   40,   26,   35,   25,   34,   23,   35,   16,   32,    9,   27,    5,   21,   182,   193,   219,   265,   295,   269,   216,   228,   241,   253,   220,   182
Bangalore, India,                     77.59,  12.97,      914,    15,   27,   17,   30,   20,   33,   22,   34,   21,   33,   20,   29,   20,   28,   20,   27,   20,   28,   19,   28,   18,   27,   16,   26,   258,   274,   285,   258,   223,   144,    90,   123,   156,   168,   216,   236
Bhiwandi, India,                      73.05,  19.28,       24,   15.1, 29.2, 16.5, 30.5, 19.5, 32.4, 22.7, 34.2, 25.2, 34.4, 25.1, 31.2, 24.2, 29.1, 23.7, 28.6, 22.8, 29.4, 22.3, 33.3, 19.4, 32.4, 16.3, 31.2,269.4, 259.3, 272.9, 286.4, 295.6, 143.3,  73.2,  71.2, 157.5, 234.5, 245.6, 254.2
Bhopal, India,                        77.41,  23.26,      527,   10.8, 25.1, 12.9, 28.2, 17.5, 33.7, 22.1, 38.5, 26.2, 40.8, 25.7, 37.3, 23.6, 30.9, 22.8, 28.9, 22.0, 31.0, 18.9, 32.4, 14.8, 29.4, 11.3, 26.4,279.0, 271.2, 285.2, 303.0, 303.8, 195.0, 108.5, 105.4, 192.0, 275.9, 270.0, 263.5
Bhubaneswar, India,                   85.82,  20.30,       45,    16,   29,   19,   31,   22,   35,   25,   37,   26,   37,   26,   35,   25,   32,   25,   32,   25,   32,   23,   32,   19,   30,   16,   28,   253,   234,   238,   239,   243,   141,   107,   129,   151,   222,   218,   255
Chennai, India,                       80.27,  13.08,        6,    21,   29,   22,   31,   24,   33,   26,   34,   28,   37,   28,   37,   26,   35,   26,   34,   26,   34,   25,   32,   23,   30,   22,   29,   268,   268,   294,   290,   280,   203,   185,   194,   199,   195,   183,   204
Guwahati, India,                      91.74,  26.14,       72,     9,   22,   11,   23,   16,   30,   20,   30,   22,   30,   25,   32,   25,   32,   25,   32,   24,   31,   20,   30,   15,   27,   10,   23,   226,   214,   220,   201,   191,   133,   124,   162,   139,   206,   231,   232
Hyderabad, India,                     78.49,  17.39,      505,    15,   29,   18,   32,   21,   35,   24,   38,   26,   39,   24,   35,   23,   31,   22,   30,   22,   31,   20,   31,   17,   29,   15,   28,   279,   269,   263,   274,   282,   180,   141,   137,   167,   227,   247,   263
Indore, India,                        75.86,  22.72,      564,    10,   27,   11,   29,   16,   34,   21,   39,   24,   40,   24,   36,   23,   30,   22,   28,   21,   31,   18,   32,   12,   30,   11,   27,   289,   276,   288,   306,   327,   209,   104,    80,   181,   271,   274,   281
Kolkata, India,                       88.36,  22.57,        9,    14,   26,   17,   29,   22,   34,   25,   35,   26,   35,   27,   34,   26,   32,   26,   32,   26,   32,   24,   32,   20,   30,   15,   27,   204,   201,   226,   235,   227,   123,    93,   105,   116,   183,   191,   203
Minicoy, India,                       73.05,   8.27,        2,    23,   31,   24,   31,   25,   32,   26,   33,   26,   32,   25,   31,   25,   31,   25,   30,   25,   30,   25,   31,   24,   31,   24,   31,   282,   262,   281,   255,   209,   137,   174,   186,   192,   222,   218,   248
Mumbai, India,                        72.88,  19.08,       12,    19,   30,   20,   30,   23,   31,   25,   32,   27,   33,   26,   32,   25,   30,   25,   30,   25,   31,   25,   33,   23,   33,   21,   32,   270,   282,   273,   279,   279,   162,    66,    78,   147,   240,   276,   294
Nagpur, India,                        79.09,  21.15,      310,    13,   29,   15,   31,   19,   36,   24,   41,   28,   42,   26,   38,   24,   32,   24,   31,   23,   32,   20,   33,   16,   30,   13,   28,   272,   268,   288,   291,   294,   187,   115,   117,   183,   260,   264,   269
New Delhi, India,                     77.21,  28.61,      213,     8,   21,    9,   24,   16,   30,   21,   36,   25,   39,   27,   38,   27,   34,   27,   33,   25,   34,   19,   33,   13,   27,    9,   23,   214,   218,   239,   261,   264,   198,   167,   177,   219,   270,   246,   217
Panaji, India,                        73.83,  15.49,        7,    20,   32,   21,   32,   23,   32,   26,   33,   27,   33,   25,   30,   24,   29,   24,   29,   24,   30,   24,   32,   22,   33,   21,   33,   312,   290,   291,   289,   297,   125,   106,   122,   177,   248,   273,   299
Patna, India,                         85.14,  25.59,       53,    9.3, 22.4, 12.1, 26.0, 16.7, 32.2, 22.1, 37.0, 25.1, 37.4, 26.7, 36.4, 26.3, 33.0, 26.3, 32.9, 25.5, 32.5, 21.5, 31.9, 15.1, 29.0, 10.5, 24.5,207.7, 228.8, 260.4, 264.0, 272.8, 192.0, 130.2, 151.9, 162.0, 238.7, 240.0, 201.5
Pimpri-Chinchwad, India,              73.80,  18.63,      530,   11.2, 29.8, 12.2, 32.1, 15.7, 35.6, 19.6, 37.6, 22.6, 36.9, 23.1, 31.9, 22.4, 28.3, 21.7, 27.6, 20.9, 29.4, 18.4, 31.5, 14.5, 30.4, 11.5, 29.2,294.5, 282.5, 300.7, 303.0, 313.1, 183.0, 114.7, 111.6, 177.0, 244.9, 264.0, 279.0
Port Blair, India,                    92.73,  11.62,       16,    21,   29,   21,   30,   22,   31,   23,   32,   23,   31,   23,   30,   23,   29,   23,   29,   22,   29,   22,   30,   22,   29,   22,   29,   267,   264,   264,   242,   154,    87,   111,   102,   125,   167,   175,   239
Pune, India,                          73.86,  18.52,      560,    11,   30,   13,   33,   17,   36,   21,   38,   23,   37,   23,   32,   22,   28,   21,   28,   21,   29,   19,   32,   15,   31,   12,   30,   291,   283,   301,   303,   316,   186,   121,   112,   177,   248,   270,   288
Srinagar, India,                      74.80,  34.08,     1585,   -1.9,  6.7,  0.4,  9.8,  4.1, 14.9,  7.8, 20.4, 11.0, 24.4, 14.8, 28.6, 18.2, 29.7, 17.7, 29.5, 12.6, 27.6,  5.9, 22.5,  1.0, 16.0, -1.4,  9.5, 74.4, 101.7, 136.4, 189.0, 238.7, 246.0, 241.8, 226.3, 228.0, 226.3, 186.0, 108.5
Surat, India,                         72.83,  21.17,       13,   15.6, 30.6, 17.8, 33.3, 21.1, 36.7, 24.4, 39.4, 25.0, 40.6, 23.3, 35.0, 22.2, 31.7, 21.7, 31.7, 21.7, 31.7, 20.6, 32.8, 17.2, 30.6, 15.0, 29.4,279.0, 282.4, 279.0, 300.0, 310.0, 210.0, 124.0,  93.0, 210.0, 279.0, 270.0, 279.0
Thiruvananthapuram, India,            76.94,   8.52,       10,    22,   32,   23,   32,   24,   33,   25,   33,   25,   32,   24,   30,   23,   30,   23,   30,   24,   31,   23,   30,   23,   31,   23,   32,   263,   242,   251,   214,   197,   134,   150,   167,   173,   171,   166,   217
Varanasi, India,                      82.97,  25.32,       81,    8.9, 22.5, 11.7, 26.5, 16.3, 32.7, 21.6, 38.8, 25.3, 40.1, 27.1, 38.3, 25.9, 33.8, 25.6, 33.0, 24.6, 32.9, 20.3, 32.4, 14.0, 29.3,  9.8, 24.7,232.5, 240.1, 291.4, 294.0, 300.7, 234.0, 142.6, 189.1, 195.0, 257.3, 261.0, 210.8
Balikpapan, Indonesia,               116.85,  -1.24,        2,    23,   30,   23,   30,   23,   30,   23,   30,   24,   30,   24,   30,   23,   29,   23,   30,   24,   30,   24,   30,   23,   30,   23,   30,   138,   162,   183,   216,   216,   207,   222,   255,   234,   231,   210,   150
Banda Aceh, Indonesia,                95.32,   5.55,        2,    22,   30,   24,   31,   24,   30,   24,   31,   23,   30,   23,   30,   22,   30,   22,   29,   22,   30,   22,   30,   24,   31,   21,   31,   150,   201,   201,   198,   180,   186,   180,   162,   153,   147,   138,   117
Bandung, Indonesia,                  107.62,  -6.92,      768,    19,   27,   19,   27,   19,   27,   19,   28,   19,   28,   18,   28,   17,   28,   17,   28,   18,   29,   18,   29,   19,   28,   19,   27,   190,   182,   240,   252,   255,   252,   282,   295,   285,   280,   235,   220
Denpasar, Indonesia,                 115.21,  -8.67,        4,   23.1, 30.8, 23.1, 31.0, 22.9, 31.2, 22.5, 31.7, 22.2, 31.5, 21.4, 30.7, 21.4, 29.9, 21.4, 30.2, 21.8, 30.9, 22.5, 31.4, 22.9, 31.6, 23.1, 31.3,173.1, 174.0, 210.7, 224.7, 242.9, 228.1, 246.8, 261.7, 251.3, 252.5, 224.4, 176.4
Jakarta, Indonesia,                  106.87,  -6.18,        8,    23,   29,   23,   29,   23,   29,   24,   30,   24,   31,   23,   30,   23,   30,   23,   31,   23,   31,   23,   31,   23,   31,   23,   30,   189,   182,   239,   255,   260,   255,   282,   295,   288,   279,   231,   220
Makassar, Indonesia,                 119.43,  -5.15,       12,    23,   31,   23,   31,   23,   31,   24,   32,   23,   32,   23,   33,   22,   32,   20,   34,   21,   35,   22,   35,   23,   34,   23,   31,   165,   186,   195,   255,   255,   264,   285,   312,   318,   303,   282,   174
Manado, Indonesia,                   124.84,   1.47,        5,    25,   29,   25,   30,   26,   30,   26,   31,   26,   31,   26,   31,   26,   31,   27,   32,   26,   32,   26,   32,   26,   31,   26,   30,   129,   119,   155,   168,   168,   144,   176,   210,   179,   172,   157,   152
Medan, Indonesia,                     98.67,   3.60,        5,    22,   32,   23,   32,   23,   33,   24,   33,   23,   33,   24,   33,   24,   33,   23,   33,   22,   32,   23,   32,   23,   31,   23,   31,    96,   106,   111,   105,   111,   144,   124,   108,    78,    74,    84,    84
Padang, Indonesia,                   100.42,  -0.95,        7,    23,   31,   24,   32,   24,   32,   24,   32,   24,   32,   24,   32,   23,   32,   23,   32,   24,   32,   24,   32,   24,   32,   24,   31,   175,   181,   175,   188,   200,   206,   200,   186,   136,   135,   167,   167
Palembang, Indonesia,                104.78,  -2.98,        8,    23,   31,   23,   31,   23,   32,   23,   32,   24,   32,   23,   32,   22,   32,   22,   32,   23,   33,   23,   33,   23,   32,   23,   31,   169,   118,   130,   150,   174,   127,   130,   149,   118,   160,   132,   120
Semarang, Indonesia,                 110.44,  -7.01,        4,    25,   29,   25,   29,   25,   30,   26,   31,   26,   32,   25,   32,   24,   32,   24,   32,   25,   32,   26,   32,   26,   31,   25,   30,   165,   180,   198,   252,   267,   267,   303,   315,   303,   288,   252,   195
Surabaya, Indonesia,                 112.75,  -7.26,        5,    24,   33,   23,   31,   27,   33,   24,   33,   24,   33,   27,   33,   27,   32,   26,   33,   27,   33,   27,   34,   26,   36,   25,   34,   270,   270,   270,   270,   240,   210,   180,   180,   240,   240,   240,   240
Ahvaz, Iran,                          48.67,  31.32,       16,    7.2, 17.5,  8.8, 20.5, 12.5, 25.5, 17.6, 32.2, 23.0, 39.3, 25.9, 44.6, 28.2, 46.3, 27.4, 45.9, 23.4, 42.5, 18.8, 36.0, 13.0, 26.5,  8.6, 19.4,174.7, 193.2, 214.1, 233.8, 284.4, 326.2, 336.1, 331.2, 301.8, 263.5, 209.5, 176.4
Bandarabbas, Iran,                    56.27,  27.18,        9,    12,   24,   14,   24,   18,   28,   21,   32,   25,   36,   28,   38,   30,   38,   30,   38,   28,   37,   24,   35,   18,   30,   14,   26,   220,   212,   233,   242,   313,   302,   265,   270,   270,   283,   251,   229
Iranshahr, Iran,                      60.69,  27.20,      566,    7.6, 21.4,  9.8, 23.4, 14.0, 29.2, 19.0, 35.0, 24.4, 41.3, 28.7, 44.9, 29.8, 44.6, 28.2, 43.6, 24.1, 40.7, 18.7, 35.8, 12.6, 29.5,  8.6, 23.6,232.9, 223.5, 249.4, 254.3, 314.0, 291.9, 265.3, 280.8, 276.1, 292.4, 277.8, 241.6
Isfahan, Iran,                        51.67,  32.65,     1574,    -2,    9,    0,   12,    5,   17,    9,   22,   14,   28,   19,   34,   22,   36,   20,   35,   15,   31,    9,   24,    4,   17,   -1,   11,   205,   213,   242,   245,   301,   345,   348,   331,   312,   277,   226,   208
Kerman, Iran,                         57.08,  30.28,     1763,   -3.1, 12.2, -0.3, 14.9,  3.8, 19.0,  8.3, 24.4, 12.4, 30.1, 16.2, 35.0, 17.8, 35.8, 14.8, 34.4, 10.7, 31.5,  5.7, 26.1,  0.4, 19.6, -2.6, 14.4,198.4, 200.0, 223.5, 237.5, 298.0, 323.6, 339.1, 337.5, 310.3, 283.9, 241.9, 206.4
Mashhad, Iran,                        59.62,  36.26,      995,    -4,    7,   -2,    9,    3,   14,    8,   21,   12,   27,   16,   32,   19,   34,   17,   33,   12,   29,    6,   23,    2,   16,   -2,   10,   148,   148,   163,   200,   280,   343,   367,   360,   305,   250,   188,   152
Shiraz, Iran,                         52.58,  29.59,     1500,     0,   12,    1,   15,    5,   19,    9,   24,   13,   31,   17,   36,   20,   38,   19,   37,   14,   34,    9,   28,    4,   21,    1,   14,   217,   219,   236,   248,   324,   358,   345,   330,   318,   298,   238,   216
Tabriz, Iran,                         46.29,  38.08,     1351,   -5.7,  2.3, -3.9,  4.9,  0.6, 10.6,  6.0, 17.0, 10.7, 22.8, 15.4, 28.8, 19.3, 32.8, 19.1, 32.7, 14.5, 28.3,  8.4, 20.7,  2.1, 12.0, -2.9,  5.2,125.9, 146.3, 179.7, 200.8, 268.7, 334.3, 352.5, 337.7, 301.4, 231.6, 180.3, 136.8
Tehran, Iran,                         51.39,  35.69,     1219,     1,    8,    3,   11,    7,   16,   13,   23,   17,   28,   22,   34,   25,   37,   25,   36,   21,   32,   15,   25,    8,   16,    3,   10,   180,   210,   210,   210,   270,   360,   330,   330,   300,   240,   210,   180
Zabol, Iran,                          61.49,  31.03,      535,    1.8, 15.2,  4.4, 18.5,  9.5, 24.6, 15.7, 31.7, 21.1, 36.6, 25.4, 40.5, 27.8, 41.7, 26.1, 40.0, 20.6, 36.1, 13.9, 30.5,  7.2, 23.4,  2.7, 17.2,198.8, 203.1, 225.0, 264.2, 310.0, 321.0, 324.4, 317.0, 288.3, 288.2, 235.9, 198.5
Zahedan, Iran,                        60.88,  29.45,     1352,    -1,   14,    3,   17,    7,   22,   12,   28,   16,   33,   19,   36,   20,   37,   17,   36,   12,   32,    8,   28,    3,   22,    1,   16,   209,   199,   221,   235,   296,   310,   318,   325,   305,   290,   246,   215
Baghdad, Iraq,                        44.36,  33.31,       41,     4,   16,    6,   19,   10,   22,   14,   29,   19,   36,   23,   41,   25,   43,   24,   44,   21,   40,   16,   34,   10,   25,    6,   18,   188,   218,   240,   255,   293,   345,   338,   345,   315,   263,   210,   188
Basra, Iraq,                          47.78,  30.51,        5,     7,   18,    8,   20,   12,   25,   17,   31,   24,   37,   26,   40,   27,   41,   26,   42,   23,   40,   18,   35,   14,   27,    9,   20,   186,   198,   217,   248,   279,   330,   341,   310,   300,   279,   210,   186
Mosul, Iraq,                          43.16,  36.35,      223,    2.2, 12.4,  3.4, 14.8,  6.8, 19.3, 11.2, 25.2, 16.2, 32.7, 21.3, 39.2, 25.0, 42.9, 24.2, 42.6, 19.1, 38.2, 13.5, 30.6,  7.2, 21.1,  3.8, 14.1,  158,   165,   192,   210,   310,   363,   384,   369,   321,   267,   189,   155
